1 [http-bio-8080-exec-10] INFO  - Korisnik admin se prijavio.
 0 [http-bio-8081-exec-3] INFO  - Korisnik Djordje Mutic se prijavio.
 0 [http-bio-8081-exec-3] INFO  - Korisnik Petar Pericaaaaa se prijavio.
 9950 [http-bio-8081-exec-1] ERROR - org.apache.jasper.JasperException: javax.el.ELException: Failed to parse the expression [${${listaPoseta[loop.index]}]
 0 [http-bio-8081-exec-9] INFO  - Korisnik Petar Pericaaaaa se prijavio.
 0 [http-bio-8081-exec-9] INFO  - Korisnik Petar Pericaaaaa se prijavio.
 1 [http-bio-8081-exec-5] INFO  - Korisnik Petar Pericaaaaa se prijavio.
 0 [http-bio-8081-exec-9] INFO  - Korisnik Petar Pericaaaaa se prijavio.
 0 [http-bio-8081-exec-3] INFO  - Korisnik Petar Peric se prijavio.
 125468 [http-bio-8081-exec-1] INFO  - Korisnik Petar Nikezic se prijavio.
 143067 [http-bio-8081-exec-9] INFO  - Korisnik Todor Veselinovic se prijavio.
 157336 [http-bio-8081-exec-8] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-7] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-2] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-9] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-7] INFO  - Korisnik Petar Peric se prijavio.
 256374 [http-bio-8081-exec-7] INFO  - Korisnik Petar Nikezic se prijavio.
 256664 [http-bio-8081-exec-9] INFO  - Korisnik Petar Nikezic se prijavio.
 276332 [http-bio-8081-exec-4] INFO  - Korisnik Todor Veselinovic se prijavio.
 1461590 [http-bio-8081-exec-4] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-5] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-6] INFO  - Korisnik Petar Peric se prijavio.
 1 [http-bio-8081-exec-9] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-9] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-2] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-5] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-10] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-10] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-2] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-7] INFO  - Korisnik Petar Peric se prijavio.
 23698 [http-bio-8081-exec-5] INFO  - Korisnik Petar Nikezic se prijavio.
 51947 [http-bio-8081-exec-9] INFO  - Korisnik Todor Veselinovic se prijavio.
 85553 [http-bio-8081-exec-3] INFO  - Korisnik Mare Maric se prijavio.
 126290 [http-bio-8081-exec-9] INFO  - Korisnik Djordje Mutic se prijavio.
 155339 [http-bio-8081-exec-9] INFO  - Korisnik Silvester Takac se prijavio.
 198478 [http-bio-8081-exec-3] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-2] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-9] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-4] INFO  - Korisnik Djordje Mutic se prijavio.
 21477 [http-bio-8081-exec-1] INFO  - Korisnik Milan Mutic se prijavio.
 57750 [http-bio-8081-exec-4] INFO  - Korisnik Petar Peric se prijavio.
 97953 [http-bio-8081-exec-7] ERROR - org.apache.jasper.JasperException: javax.el.PropertyNotFoundException: Property '3' not found on type java.lang.String
 306889 [http-bio-8081-exec-6] ERROR - org.apache.jasper.JasperException: javax.el.PropertyNotFoundException: Property '3' not found on type java.lang.String
 341811 [http-bio-8081-exec-2] ERROR - org.apache.jasper.JasperException: javax.el.PropertyNotFoundException: Property '4' not found on type java.lang.String
 0 [http-bio-8081-exec-7] INFO  - Korisnik Petar Peric se prijavio.
 88567 [http-bio-8081-exec-5] ERROR - org.apache.jasper.JasperException: javax.el.PropertyNotFoundException: Property '3' not found on type java.lang.String
 0 [http-bio-8081-exec-7] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-9] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-7] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-9] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-7] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-7] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-9] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-8] INFO  - Korisnik Petar Peric se prijavio.
 172702 [http-bio-8081-exec-7] INFO  - Korisnik Djordje Mutic se prijavio.
 0 [http-bio-8081-exec-2] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-10] INFO  - Korisnik Petar Peric se prijavio.
 17461 [http-bio-8081-exec-7] INFO  - Korisnik Todor Veselinovic se prijavio.
 36698 [http-bio-8081-exec-4] INFO  - Korisnik Petar Nikezic se prijavio.
 0 [http-bio-8081-exec-8] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-6] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-2] INFO  - Korisnik Petar Peric se prijavio.
 144692 [http-bio-8081-exec-5] INFO  - Korisnik Silvester Takac se prijavio.
 0 [http-bio-8081-exec-9] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-3] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-7] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-7] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-5] INFO  - Korisnik Petar Peric se prijavio.
 47087 [http-bio-8081-exec-7] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-7] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-5] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-7] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-7] INFO  - Korisnik Petar Peric se prijavio.
 86373 [http-bio-8081-exec-5] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-6] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-9] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-5] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-3] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-3] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-3] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-3] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-5] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-4] INFO  - Korisnik Petar Peric se prijavio.
 39184 [http-bio-8081-exec-9] INFO  - Korisnik Petar Nikezic se prijavio.
 70136 [http-bio-8081-exec-9] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-6] INFO  - Korisnik Todor Veselinovic se prijavio.
 8774 [http-bio-8081-exec-6] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-2] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-2] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-10] INFO  - Korisnik Petar Peric se prijavio.
 83942 [http-bio-8081-exec-8] INFO  - Korisnik Todor Veselinovic se prijavio.
 0 [http-bio-8081-exec-10] INFO  - Korisnik Petar Peric se prijavio.
 81783 [http-bio-8081-exec-7] INFO  - Korisnik Todor Veselinovic se prijavio.
 0 [http-bio-8081-exec-2] INFO  - Korisnik Petar Peric se prijavio.
 54478 [http-bio-8081-exec-7] INFO  - Korisnik Todor Veselinovic se prijavio.
 0 [http-bio-8081-exec-6] INFO  - Korisnik Petar Peric se prijavio.
 124133 [http-bio-8081-exec-10] INFO  - Korisnik Todor Veselinovic se prijavio.
 220892 [http-bio-8081-exec-1] INFO  - Korisnik Silvester Takac se prijavio.
 313254 [http-bio-8081-exec-7] INFO  - Korisnik Todor Veselinovic se prijavio.
 331634 [http-bio-8081-exec-10] INFO  - Korisnik Silvester Takac se prijavio.
 0 [http-bio-8081-exec-8] INFO  - Korisnik Petar Peric se prijavio.
 440629 [http-bio-8081-exec-5] INFO  - Korisnik Petar Peric se prijavio.
 454903 [http-bio-8081-exec-5] INFO  - Korisnik Todor Veselinovic se prijavio.
 518077 [http-bio-8081-exec-7] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-10] INFO  - Korisnik Petar Peric se prijavio.
 150440 [http-bio-8081-exec-5] INFO  - Korisnik Petar Peric se prijavio.
 186891 [http-bio-8081-exec-10] INFO  - Korisnik Todor Veselinovic se prijavio.
 249990 [http-bio-8081-exec-4] INFO  - Korisnik Silvester Takac se prijavio.
 278223 [http-bio-8081-exec-5] INFO  - Korisnik Todor Veselinovic se prijavio.
 291735 [http-bio-8081-exec-8] INFO  - Korisnik Silvester Takac se prijavio.
 0 [http-bio-8081-exec-10] INFO  - Korisnik Petar Peric se prijavio.
